Local Area,Source,Region,NAICS,Notice Link,Affected Occupation,Date Received,Union,Comments,Workforce Area,Affected Occupations,County,Projected Dates,Projected Date,Employees,County: Local  Name,NAICS Code,Notice URL,Company Contact,Closure or Layoff?,Company Address,Closure/Layoff,Location,NAICS/SIC,NEG,NAFTA/Trade,Industry,Congressional ,County/Counties,Trade,Company Name,SIC
,WARN,,315210,,,2014-06-26 00:00:00,No,,EKCEP,Military Uniforms manufacturing,Jackson,"Between June 30, 2014 and July 11, 2014",,150,,,,,,"120 McCammon Ridge Road, McKee, Kentucky 40447 & Jackson Industrial Park  Annville, Kentucky  40402",See WARN,,,,,,,,No,BAE Systems,
,WARN,,212111,,,2014-07-22 00:00:00,Yes,"The CRCC Complex is located on the border between Virginia and Kentucky.  It includes the following areas:  Trace Fork Mine 417 Trace Fork Rd., Eolia, KY 40826, Cumberland River Coal - Blue Ridge Surface Mine, 763 Blue Ridge Rd., Eolia, Ky 40826",EKCEP,Surface mining,Letcher,"September 19, 2014, or within the 14-day period after that date",,See WARN,,,,,,"US Route 603, Dunbar Road, Appalachia, Virginia  24216",Closure,,,,,,,,?,"Cumberland River Coal Company Complex ""CRCC Complex""",
,WARN,,423810,,,2014-07-27 00:00:00,No,"Additional layoffs may occur on Sept. 22, 2014. See WARN",EKCEP,Mining equipment and supplies,Magoffin,2014-09-22 00:00:00,,73,,,,,,"222 Ward Drive, Salyersville, Kentucky  41465",Layoff,,,,,,,,No,Joy Global - Salyersville Operations,
,WARN,,325199,,,2014-07-31 00:00:00,Yes,,Western Kentucky,Basic Organic Chemical Manufacturing,Ballard,"September 29, 2014, through October 12, 2014",,375,,,,,,"5600 Hobbs Road, Kevil, Kentucky 42001",Layoff,,,,,,,,Yes,United States Enrichment Corporation (USEC),
,WARN,,541614,,,2014-07-31 00:00:00,No,,Tenco,Distribution center,Mason,"Q4, 2014 and are expected to end in Q2, 2015",,157,,,,,,"1151 Morton Lane Maysville, Kentucky  41056",Closure,,,,,,,,No,Federal - Mogul Corporation,
,WARN,,621491,,,2014-09-05 00:00:00,No,,Bluegrass,Administrative claims and customer service,Fayette,"21 jobs beginning December 31, 2014,  See WARN",,61,,,,,,"651 Perimeter Drive Lexington, Kentucky 40517",Layoff,,,,,,,,No,"Bluegrass Family Health, Inc., (""BFH"")",
,WARN,,212111,,,2014-09-19 00:00:00,Yes,,EKCEP,Surface mining,Letcher,"September 19, 2014/See WARN",,213,,,,,,"Route 636 Dunbar Road Appalachia, Virginia  24216",Closure,,,,,,,,No,"Cumberland River Coal Company Complex ""CRCC Complex""",
,WARN,,561210,,,2014-10-01 00:00:00,No,,Lincoln Trail,Base Facilities Operation Support Services,Hardin,2014-11-30 00:00:00,,199,,,,,,"Fort Knox Logistics Readiness Center (LRC) 1005 Fraizer Road, Building 2778  Fort Knox Kentucky  40121-5000",Layoff,,,,,,,,No,"Wolverine Services, LLC (an Akima Company)",
,WARN,,333242,,,2014-10-02 00:00:00,No,,Bluegrass,Contract electronics for circuit boards,Fayette,"On or about January 31, 2015",,204,,,,,,"1729 Jaggie Fox Way  Lexington, Kentucky 40511",Closure,,,,,,,,Yes,"Creation Technologies Kentucky, Inc.  (""the Company"")",
,WARN,,212112,,,2014-10-27 00:00:00,No,,EKCEP / Cumberlands, Underground mining ,"Pike, Perry, Whitley, Knox",See WARN,,656,,,,,,"200 Allison Boulevard Corbin, Kentucky  40701",Closure,,,,,,,,No,"TECO Coal Corporations (TECO Diversified, Inc.)",
,WARN,,212111,,,2014-11-21 00:00:00,Yes,,EKCEP,Surface mining,Letcher,See WARN,,See WARN,,,,,,"Route 636 Dunbar Road Appalachia, Virginia  24216",Closure,,,,,,,,No,"Cumberland River Coal Company Complex ""CRCC Complex""",
,WARN,,624190,,,2014-12-03 00:00:00,No,,Bluegrass,Testing and Counseling,Fayette,2015-01-31 00:00:00,,125,,,,,,"650 Newtown Pike Lexington, Kentucky 40508-1197",Closure,,,,,,,,No,Lexington Fayette County Health Dept. (LFCHD) HealthFirst Bluegrass Unit,
,WARN,,561720,,,2014-12-03 00:00:00,No,,KentuckianaWorks,Environmental Services,Jefferson,2015-01-31 00:00:00,,144,,,,,,"200 Abraham Flexner Way,  Louisville, Kentucky  40202",Closure,,,,,,,,No,"KentuckyOne Health - Jewish Hospital Aramark Healthcare Support Services (""Aramark"")",
,WARN,,21211,,,2015-02-03 00:00:00,No,,Green River,Coal Mining,Union,See WARN,,135,,,,,,"Dodge Hill Mine No. 1 Facility,  P.O. Box 165 Sturgis, Kentucky 42459",Layoff,,,,,,,,No,"Dodge Hill Mining Company, LLC (""Dodge Hill"")",
,WARN,,21211,,,2014-12-08 00:00:00,Yes,,Green River,Coal Mining,Union,See WARN,,66,,,,,,"Heritage Camp 9 Prep Plant and Heritage Camp 530 French Road, Waverly, Kentucky 42462",Layoff,,,,,,,,No,"Heritage Coal Company, LLC (""Heritage"")",
,WARN,,21211,,,2014-12-08 00:00:00,Yes,,Green River,Coal Mining,Union,See WARN,,483,,,,,,"Highland Mine 9, 530 French Road, Waverly, Kentucky  42462",Layoff,,,,,,,,No,"Highland Mining Company, LLC (""Highland"")",
,WARN,,561422,,,2014-12-16 00:00:00,No,,Lincoln Trail,Customer service call center,Nelson,2015-02-27 00:00:00,,173,,,,,,"227 Kentucky Home Square, Bardstown, Kentucky   40004",?,,,,,,,,No,"Sykes Enterprise, Incorporated",
,WARN,,561210,,,2014-12-16 00:00:00,No,,Lincoln Trail,Base Facilities Operation Support Services,Hardin,2015-02-14 00:00:00,,200,,,,,,"1005 Frazier Road, Building2778,  Fort Knox, Kentucky  40121-5000",Layoff,,,,,,,,No,"Akima Support Operations (ASO) 407th FSB, ASC, Logistics Readiness Center (LRC)",
,WARN,,325199,,,2014-12-17 00:00:00,No,,EKCEP,Industrial Organic Chemicals Manufacturing,Pike,2015-02-09 00:00:00,,52,,,,,,"Blevins Operation  State Route 194,  Meta, Kentucky 41501",Closure,,,,,,,,No,Kentucky Fuel Corporation (KFC),
,,,212112,,,2014-12-30 00:00:00,No,,EKCEP ,,"Pike, Perry, Whitley, Knox",2015-02-12 00:00:00,, in WARN,,,,,,,Closure,,,,,,,,No,"TECO Coal Coal LLC, & Subsidiaries ",
,,,541110,,,2015-01-06 00:00:00,No,,Bluegrass,,Fayette,2015-03-06 00:00:00,,24,,,,,,,Closure,,,,,,,,No,"Morgan, Lewis & Bockius LLP ",
,,,212399,,,2015-01-06 00:00:00,No,,EKCEP,,Harlan,2015-01-23 00:00:00,,9,,,,,,,Closure,,,,,,,,No,"JAD Coal Company, Inc. ",
,,,212111,,,2015-01-06 00:00:00,No,,EKCEP,,Harlan,2015-01-23 00:00:00,,86,,,,,,,Closure,,,,,,,,No,"Fox Knob Coal Company, Inc.",
,,,522110,,,2015-01-07 00:00:00,No,,Lincoln Trail,,Hardin,2015-03-13 00:00:00,,52,,,,,,,Layoff,,,,,,,,No,Your Community Bank,
,,,452990,,,2015-01-08 00:00:00,No,,Cumberlands,,Casey,2015-04-15 00:00:00,,24,,,,,,,Closure,,,,,,,,No,ShopKo Hometown #718,
,,,452990,,,2015-01-08 00:00:00,No,,Barren River,,Hart,2015-04-15 00:00:00,,20,,,,,,,Closure,,,,,,,,No,ShopKo Hometown #721,
,,,452990,,,2015-01-08 00:00:00,No,,Lincoln Trail,,Larue,2015-04-15 00:00:00,,22,,,,,,,Closure,,,,,,,,No,ShopKo Hometown #730,
,,,561499,,,2015-01-08 00:00:00,No,,Kentuckianaworks,,Jefferson,2015-03-07 00:00:00,,25,,,,,,,Layoff,,,,,,,,No,Market Day LLC,
,,,325411,,,2015-01-16 00:00:00,No,,Bluegrass,,Bourbon,2015-03-01 00:00:00,,150,,,,,,,Layoff,,,,,,,,No,"Avantor Performance Materials, Inc.",
,,,541110,,,2015-01-28 00:00:00,No,,Bluegrass,,Fayette,04/03/2015 and  06/30/2015,,76,,,,,,,Closure,,,,,,,,No,"Morgan, Lewis & Bockius LLP",
,,,212399,,,2015-01-30 00:00:00,No,,EKCEP,,Harlan,2015-02-13 00:00:00,,9,,,,,,,Closure,,,,,,,,No,"JAD Coal Company, Inc.",
,,,212111,,,2015-01-30 00:00:00, No,,EKCEP,,Harlan,2015-02-13 00:00:00,,86,,,,,,,Closure,,,,,,,,No,"Fox Knob Coal Company, Inc. ",
,,,622110,,,2015-01-30 00:00:00,No,,Western Kentucky,,Fulton,2015-03-31 00:00:00,,165,,,,,,,Closure,,,,,,,,No,"Hospital of Fulton, Inc.   d/b/a  Parkway Regional Hospital",
,,,621111,,,2015-01-30 00:00:00,No,,Western Kentucky,,Fulton,2015-03-31 00:00:00,,18,,,,,,,Closure,,,,,,,,No,"Hospital of Fulton, Inc., Hillview Medical Clinic ",
,,,928110,,,2015-02-04 00:00:00,No,,Western Kentucky,,Christian,2015-03-31 00:00:00,,296,,,,,,,Layoff,,,,,,,,No,"DynCorp International LLC, U.S. Air Force's 160th  SOAR",
,,,212112,,,2015-02-06 00:00:00,No,,Western Kentucky,,Union, 04/05/2015 ,,62,,,,,,,Closure,,,,,,,,No,"Highland Mining Company, LLC ",
,,,212112,,,2015-02-10 00:00:00,No,,EKCEP,,Morgan,2015-03-13 00:00:00,,127,,,,,,,Closure,,,,,,,,No,"Licking River Mining, LLC ",
,,,212111,,,2015-02-10 00:00:00,No,,EKCEP,,Morgan,2015-03-13 00:00:00,,8,,,,,,,Closure,,,,,,,,No,"Licking River Resources, Inc. ",
,,,122102,,,2015-02-10 00:00:00,No,,TENCO,,Boyd,2015-03-13 00:00:00,,3,,,,,,,Closure,,,,,,,,No,"S. M. & J., Inc. ",
,,,213113,,,2015-02-17 00:00:00,No,,Green River,,Union,2015-04-04 00:00:00,,2,,,,,,,Closure,,,,,,,,No,"Heritage Coal Company, LLC ",
,,,322220,,,2015-03-20 00:00:00,Yes,,Barren River,,Warren,2015-05-15 00:00:00,,60,,,,,,,Layoff,,,,,,,,Yes,Fort Dearborn Company,
,,,213112,,,2015-03-25 00:00:00,No,,EKCEP,,Floyd,2015-03-25 00:00:00,,73,,,,,,,Closure,,,,,,,,No,"Universal Well Services, Inc.",
,,,454390,,,2015-03-30 00:00:00,No,,Western Kentucky,,Muhlenberg,2015-05-30 00:00:00,,98,,,,,,,Closure,,,,,,,,No,Gourmet Express LLC,
,,,481111,,,2015-04-08 00:00:00,No,,Northern Kentucky,,Boone,2015-04-30 00:00:00,,63,,,,,,,Layoff,,,,,,,,No,DAL Global Services,
,,,334118,,,2015-04-10 00:00:00,Yes,,Bluegrass,,Clark,2015-06-29 00:00:00,,62,,,,,,,Layoff,,,,,,,,Yes,"Quality Manufacturing, Inc. ",
,,,334118,,,2015-04-10 00:00:00,No,,Bluegrass,,Clark,2015-06-29 00:00:00,,4,,,,,,,Layoff,,,,,,,,Yes,"Quality Manufacturing, Inc. ",
,,,332312,,,2015-04-13 00:00:00,Yes,,Northern Kentucky,,Campbell,2015-06-07 00:00:00,,115,,,,,,,Layoff,,,,,,,,No,"IPSCO Tubulars, (KY) Inc.",
,,,213113,,,2015-04-20 00:00:00,No,,Green River,,Union,2015-04-04 00:00:00,,2,,,,,,,Closure,,,,,,,,No,"Heritage Coal Company, LLC ",
,,,212112,,,2015-04-20 00:00:00,No,,Green River,,Union,2015-05-15 00:00:00,,37,,,,,,,Closure,,,,,,,,No,"Highland Mining Company, LLC ",
,,,332312,,,2015-05-12 00:00:00,Yes,,Northern Kentucky,,Campbell,2015-07-07 00:00:00,,36,,,,,,,Layoff,,,,,,,,No,"IPSCO Tubulars, (KY) Inc.",
,,,332312,,,2015-05-12 00:00:00,Yes,,Northern Kentucky,,Campbell,2015-07-08 00:00:00,,115,,,,,,,Layoff,,,,,,,,No,"IPSCO Tubulars, (KY) Inc.",
,,,921190,,,2015-05-14 00:00:00,No,,EKCEP,,Lee,2015-07-13 00:00:00,,154,,,,,,,Layoff,,,,,,,,No,Lee Adjustment Center ,
,,,454390,,,2015-05-18 00:00:00,No,,Western Kentucky,,Muhlenberg,2015-06-26 00:00:00,,77,,,,,,,Closure,,,,,,,,No,Gourmet Express LLC,
,,,334512,,,2015-05-21 00:00:00,Yes,,Western Kentucky,,"Ballard, McCracken",2015-07-25 00:00:00,,Unknown,,,,,,,Layoff,,,,,,,,No,"LATA Environmental Services of Kentucky, LLC",
,,,333131,,,2015-05-28 00:00:00,No,,EKCEP,,Magoffin,2015-07-24 00:00:00,,38,,,,,,,Layoff,,,,,,,,No,Joy Global - Salyersville Operations,
,,,336340,,,2015-05-28 00:00:00,No,,Bluegrass,,Lincoln,2015-07-31 00:00:00,,Unknown,,,,,,,Closure,,,,,,,,Yes,"Brake Parts Inc., LLC",
,,,212112,,,2015-06-02 00:00:00,No,,EKCEP,,"Letcher , Pike",2015-08-01 00:00:00,,58,,,,,,,Layoff,,,,,,,,No,RHINO CAM Mining LLC,
,,,541330,,,2015-06-05 00:00:00,No,,Bluegrass,,Madison,07/31/2015 and 10/30/2015,,20,,,,,,,Layoff,,,,,,,,No,Bechtel Parsons Blue Grass Project,
,,,623210,,,2015-06-01 00:00:00,No,,Kentuckianaworks,,Jefferson,2015-07-31 00:00:00,,75,,,,,,,Layoff,,,,,,,,No,ResCare,
,,,564614,,,2015-06-10 00:00:00,No,,Kentuckianaworks,,Bullitt,2015-11-01 00:00:00,,31,,,,,,,Closure,,,,,,,,No,Chegg,
,,,561720,,,2015-06-09 00:00:00,No,,Kentuckianaworks,,"Jefferson, Bullitt, Shelby",2015-08-09 00:00:00,,169,,,,,,,Closure,,,,,,,,No,"Aramark Healthcare Support Services (""Aramark"") at Kentucky One Health",
,,,211111,,,2015-06-16 00:00:00,No,,EKCEP,, Bell,2015-08-12 00:00:00,,70,,,,,,,Closure,,,,,,,,No,"Straight Creek Coal Mining, Inc ",
,,,332312,,,2015-06-19 00:00:00,Yes,,Northern Kentucky,,Campbell,2015-06-21 00:00:00,,46,,,,,,,Layoff,,,,,,,,No,"IPSCO Tubulars, (KY) Inc.",
,,,522310,,,2015-06-22 00:00:00,No,,Kentuckianaworks,,Jefferson,2015-08-15 00:00:00,,187,,,,,,,Closure,,,,,,,,No,Discover Home Loans or Discover,
,,,524114,,,2015-06-24 00:00:00,No,,Kentuckianaworks,,Jefferson,2015-07-25 00:00:00,,57,,,,,,,Closure,,,,,,,,No,Anthem Inc.,
,,,32311,,,2015-07-07 00:00:00,No,,Bluegrass,,Scott,2015-09-05 00:00:00,,91,,,,,,,Closure,,,,,,,,No,RR Donnelley,
,,,332312,,,2015-07-07 00:00:00,Yes,,Northern Kentucky,,Campbell,2015-07-10 00:00:00,,7,,,,,,,Layoff,,,,,,,,No,"IPSCO Tubulars, (KY) Inc.",
,,,21211,,,2015-07-08 00:00:00,No,,EKCEP,,"Harlan,Letcher, (Appalachia VA)",2015-09-06 00:00:00,,292,,,,,,,Closure,,,,,,,,No,MillBranch Coal Corporation-North Fork Coal Corporation -Pigeon Creek Processing- Maxxim Shared Services -Panther Mine No. 1-Stillhouse No. 1 Mine,
,,,425120,,,2015-07-13 00:00:00,Yes,,Northern Kentucky,,Campbell,2015-07-06 00:00:00,,24,,,,,,,Layoff,,,,,,,,No,"IPSCO Tubulars, (KY) Inc.",
,,,561422,,,2015-07-15 00:00:00,No,,Northern Kentucky,,Kenton,2015-09-13 00:00:00,,18,,,,,,,Closure,,,,,,,,No,"CareCall, Inc",
,,,561440,,,2015-07-15 00:00:00,No,,Northern Kentucky,,Kenton,2015-09-13 00:00:00,,78,,,,,,,Closure,,,,,,,,No,United Recovery Systems,
,,,488190,,,2015-07-30 00:00:00,No,,Northern Kentucky,,Kenton,2015-09-30 00:00:00,,99,,,,,,,Layoff,,,,,,,,No,HAECO Airframe Services,
,,,812332,,,2015-08-17 00:00:00,No,,Cumberlands,,Laurel,2015-10-31 00:00:00,,Unknown,,,,,,,Closure,,,,,,,,No,Coyne Textile Services,
,,,331313,,,2015-08-31 00:00:00,Yes,,Green River,,Hancock,2015-10-24 00:00:00,,624,,,,,,,Closure,,,,,,,,TBD,Century Aluminum of Kentucky -Hawesville ,
,,,212112,,,2015-08-31 00:00:00,No,,EKCEP,,"Letcher , Pike",2015-10-30 00:00:00,,92,,,,,,,Layoff,,,,,,,,No,RHINO CAM Mining LLC,
,,,322121,,,2015-09-01 00:00:00,No,,Western Kentucky,,Ballard,2015-11-01 00:00:00,,310,,,,,,,Layoff,,,,,,,,TBD,Wickliffe Paper Company LLC-Verso Corp ,
,,,48111,,,2015-09-23 00:00:00,No,,Kentuckianaworks,,Jefferson,2015-11-16 00:00:00,,78,,,,,,,Layoff,,,,,,,,No,Envoy Air,
,,,331110,,,2015-10-16 00:00:00,Yes,,TENCO,,Boyd,2015-12-18 00:00:00,,733,,,,,,,Layoff,,,,,,,,TBD,AK Steel Corporation -Ashland Works,
,,,336370,,,2015-10-19 00:00:00,No,,TENCO,,Montgomery,2015-12-19 00:00:00,,100,,,,,,,Layoff,,,,,,,,TBD,"Lexington Metal Systems, LLC",
,,,488510,,,2015-10-20 00:00:00,Yes,,Cumberlands,,Whitley,2015-10-20 00:00:00,,225,,,,,,,Closure,,,,,,,,TBD,CSX Transportation Inc.,
,,,327992,,,2015-10-27 00:00:00,Yes,,TENCO,,Boyd,2015-12-20 00:00:00,,53,,,,,,,Layoff,,,,,,,,TBD,STEIN INC. -Ashland KY Facility,
,,,212111,,,2015-10-30 00:00:00,Yes,,EKCEP,,Letcher ,2015-12-30 00:00:00,,8,,,,,,,Layoff,,,,,,,,No,"Arch Coal, Inc./Cumberland River Coal Company ",
,,,331313,,,2015-10-30 00:00:00,Yes,,Green River,,Henderson,2015-12-29 00:00:00,,148,,,,,,,Layoff,,,,,,,,TBD,Century Aluminum Sebree LLC ,
,,,333131,,,2015-11-02 00:00:00,No,,EKCEP,,Magoffin,2015-12-28 00:00:00,,57,,,,,,,Closure,,,,,,,,No,Joy Global - Salyersville Operations,
,,,212111,,,2015-11-02 00:00:00,No,,Green River,,Ohio,2015-12-31 00:00:00,,10,,,,,,,Closure,,,,,,,,No,Armstrong Coal-Midway Preparation Plant,
,,,212111,,,2015-11-02 00:00:00,No,,Green River,,Ohio,2015-12-31 00:00:00,,65,,,,,,,Closure,,,,,,,,No,Armstrong Coal-Midway Mine,
,,,212111,,,2015-11-02 00:00:00,No,,Western Kentucky,,Muhlenberg,2015-12-31 00:00:00,,6,,,,,,,Closure,,,,,,,,No,Armstrong Coal-Parkway Preparation Plant-    Central City,
,,,212111,,,2015-11-02 00:00:00,No,,Western Kentucky,,Muhlenberg,2015-12-31 00:00:00,,52,,,,,,,Closure,,,,,,,,No,Armstrong Coal-Parkway Mine- Central City,
,,,622110,,,2015-11-04 00:00:00,No,,Cumberlands,,"Adair,Metcalf, Russell",2016-01-04 00:00:00,,153,,,,,,,Closure,,,,,,,,No,Adair County Hospital District-                               Westlake Regional Hospital,
,,,212111,,,2015-11-06 00:00:00,No,,Green River,,Webster,2016-01-06 00:00:00,,140,,,,,,,Closure,,,,,,,,No,Sebree Mining LLC,
,,,212111,,,2015-11-19 00:00:00,No,,EKCEP,,Perry/Leslie,2016-01-19 00:00:00,,159,,,,,,,Closure,,,,,,,,No,Blue Diamond Mining Buckeye Mine Complex,
,,,331313,,,2015-12-02 00:00:00,Yes,,Green River,,Hancock,2015-12-02 00:00:00,,225,,,,,,,Layoff,,,,,,,,TBD,Century Aluminum of Kentucky                           (EXTENSION OF CONDITIONAL WARN),
,,,335311,,,2015-12-29 00:00:00,Yes,,Kentuckianaworks,,Jefferson,2016-02-28 00:00:00,,94,,,,,,,Layoff,,,,,,,,No,"Kentucky Association of Electric Cooperatives, Inc. (KAEC)",
,,,336111,,,2016-12-12 00:00:00,Yes,,Northern Kentucky,,Boone,2017-01-03 00:00:00,,648,,,,,,,Closure,,,,,,,,No,Toyota Motor Engineering & Manufacturing,
,,,522390,,,2016-11-17 00:00:00,No,,KentuckianaWorks,,Jefferson,2017-03-31 00:00:00,,200,,,,,,,Closure,,,,,,,,No,Vantiv,
,,,624310,,,2016-11-07 00:00:00,No,,EKCEP,,Lee,2017-01-30 00:00:00,,31,,,,,,,Closure,,,,,,,,No,Experience Works,
,,,333430,,,2016-11-07 00:00:00,No,,South Central,,Simpson,2017-01-09 00:00:00,,215,,,,,,,Layoff,,,,,,,,Yes,Harman International Industries,
,,,6231,,,2016-09-27 00:00:00,No,,Kentuckianaworks,,Jefferson,2016-11-27 00:00:00,,83,,,,,,,Closure,,,,,,,,No,Glenview Healthcare & Rehabilitation Center,
,,,6231,,,2016-09-27 00:00:00,No,,Kentuckianaworks,,Jefferson,2016-11-27 00:00:00,,     124 ,,,,,,,Closure,,,,,,,,No,Meadowview Rehab & Wellness,
,,,33111,,,2016-09-15 00:00:00,Yes,,Western Kentucky,,Marshall,2016-11-15 00:00:00,,138,,,,,,,Closure,,,,,,,,Yes,Gerdau Ameristeel US Inc.-Calvert City Mill,
,,,21,,,2016-09-08 00:00:00,No,,EKCEP,,Pike,2016-12-16 00:00:00,,117,,,,,,,Layoff,,,,,,,,TBD,Alpha Natural Resources - Sidney Coal Company LLC,
,,,611310,,,2016-06-10 00:00:00,No,,Lincoln Trail,,Washington,2016-07-31 00:00:00,,120,,,,,,,Closure,,,,,,,,No,St. Catherine College,
,,,212112,,,2016-06-09 00:00:00,No,,EKCEP,,Floyd,2016-08-07 00:00:00,,203,,,,,,,Closure,,,,,,,,TBD,Spurlock Mining LLC,
,,,423130,,,2016-06-06 00:00:00,No,,TENCO,,Mason,2016-08-01 00:00:00,,110,,,,,,,Closure,,,,,,,,TBD,Federal-Mogul Motorparts,
,,,441310,,,2016-06-03 00:00:00,No,,South Central ,,Logan,2016-07-01 00:00:00,,47,,,,,,,Closure,,,,,,,,No,General Product's,
,,,6231,,,2016-06-01 00:00:00,No,,Kentuckianaworks,,Jefferson,2016-08-01 00:00:00,,152,,,,,,,Closure,,,,,,,,No,Kindred Nursing and Rehabilitation,
,,,312230,,,2016-05-31 00:00:00,No,,Cumberlands,,Russell,2016-08-01 00:00:00,,87,,,,,,,Layoff,,,,,,,,TBD,Tantus Tobacco LLC,
,,,448190,,,2016-05-27 00:00:00,No,,TENCO,,Montgomery,2016-07-25 00:00:00,,TBD,,,,,,,Layoff,,,,,,,,TBD,Affinity Apparel,
,,,,,,2016-05-24 00:00:00,No,,Kentuckianaworks,,Jefferson,2016-07-22 00:00:00,,110,,,,,,,Closure,,,,,,,,TBD,"ADP Benefits KY, Inc.",
,,,423810,,,2016-05-13 00:00:00,No,,Cumberlands,,  Whitley,2016-07-15 00:00:00,,TBD,,,,,,,Layoff,,,,,,,,No,Whayne Supply Company,
,,,332994,,,2016-05-06 00:00:00,No,,Western Kentucky,,Graves,2016-07-29 00:00:00,,189,,,,,,,Closure,,,,,,,,TBD,Remington Outdoor Company,
,,,212,,,2016-04-29 00:00:00,No,,Western Kentucky,,Muhlenberg,2016-06-22 00:00:00,,86,,,,,,,Closure,,,,,,,,TBD,Armstrong Coal- Parkway underground mine,
,,,212,,,2016-04-29 00:00:00,No,,Western Kentucky,,Muhlenberg,2016-06-22 00:00:00,,20,,,,,,,Closure,,,,,,,,TBD,Armstrong Coal- Parkway Preparation Plant,
,,,334419,,,2016-04-28 00:00:00,No,,Bluegrass,,Mercer,2016-06-22 00:00:00,,73,,,,,,,Closure,,,,,,,,TBD,KeyTronicEMS,
,,,425120,,,2016-04-26 00:00:00,No,,Northern Kentucky,,Campbell,2016-06-22 00:00:00,,113,,,,,,,Layoff,,,,,,,,Yes,IPSCO Tubluars (KY) Inc.,
,,,336390,,,2016-04-21 00:00:00,Yes,,Kentuckianaworks,,Shelby,2016-06-30 00:00:00,,122,,,,,,,Closure,,,,,,,,TBD,Johnson Controls Inc.,
,,,336350,,,2016-04-19 00:00:00,Yes,,South Central ,,Barren,2016-06-30 00:00:00,,191,,,,,,,Closure,,,,,,,,TBD,Dana Commercial Vehicle Manufacturing LLC ,
,,,322121,,,2016-04-08 00:00:00,No,,Western Kentucky,,Ballard,2016-06-04 00:00:00,,425,,,,,,,Closure,,,,,,,,Yes,"Verso Corporation Wickliffe Mill ,                              Beaver Dam Woodyard & Eddyville Woodyard",
,,,425120,,,2016-04-05 00:00:00,No,,Northern Kentucky,,Campbell,2016-05-31 00:00:00,,6,,,,,,,Layoff,,,,,,,,Yes,IPSCO Tubluars (KY) Inc.,
,,,722310,,,2016-04-04 00:00:00,No,,Kentuckianaworks,,Jefferson,2016-05-27 00:00:00,,215,,,,,,,Closure,,,,,,,,No,"Sodexo,Inc.",
,,,33318,,,2016-03-23 00:00:00,No,,Bluegrass,,Fayette,2016-05-25 00:00:00,,143,,,,,,,Layoff,,,,,,,,No,Lexmark International Inc,
,,,561110,,,2016-03-21 00:00:00,No,,Kentuckianaworks,,Jefferson,2016-05-19 00:00:00,,282,,,,,,,Closure,,,,,,,,TBD,Firstsource Group USA-REVISED,
,,,541614,,,2016-03-09 00:00:00,No,,Northern Kentucky,,Boone,2016-05-11 00:00:00,,338,,,,,,,Closure,,,,,,,,TBD,Innotrac L.P.'s Facility,
